,time,price,route_id,age_SimpleImputer(strategy='mode'),gender_Hombre,gender_Mujer,gender_Prefiero no decirlo,type_Historica,type_Literaria,type_Patrimonio,type_Turistica,diff_Alta,diff_Baja,comp_Amigos,comp_Familia,comp_Pareja,comp_Solo,trans_Bicicleta,trans_Pie
249,1.5,3,Arbres monumentals i singulars,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
250,1.5,2,Jardins del Reial - Glorieta,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
251,1.5,1,Ruta Cultural Anell Ciclista,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
252,7.5,1,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
253,7.5,1,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
254,5.5,1,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
255,5.5,1,Glorieta-Santa Catalina,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
256,1.5,3,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
257,7.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
258,5.5,2,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
259,5.5,1,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
260,1.5,2,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
261,3.5,2,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
262,5.5,3,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
263,7.5,2,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
264,3.5,1,Torres de Quart - Temple,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
265,3.5,3,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
266,1.5,3,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
267,3.5,1,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
268,5.5,3,Ruta de la Seda,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
269,3.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
270,5.5,3,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
271,7.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
272,3.5,1,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
273,3.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
274,7.5,2,No hay ruta,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
275,5.5,2,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
276,3.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
277,5.5,1,La barraca,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
278,3.5,3,Torres de Quart - Temple,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
279,1.5,3,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
280,5.5,1,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
281,5.5,2,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
282,5.5,3,Sant Agustí – Pont de Fusta,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
283,7.5,3,Arbres: Un viatge pel Mediterrani,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
284,7.5,3,Arbres: Un passeig per l’Albereda,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
285,1.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
286,1.5,3,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
287,7.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
288,3.5,2,Torres de Quart - Temple,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
289,7.5,1,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
290,3.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
291,1.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
292,1.5,1,Arbres monumentals i singulars,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
293,1.5,3,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
294,7.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
295,7.5,2,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
296,3.5,1,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
297,7.5,1,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
298,7.5,3,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
299,5.5,3,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
300,3.5,3,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
301,5.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
302,1.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
303,5.5,2,Arbres monumentals i singulars,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
304,7.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
305,5.5,3,Ruta Valencia en la Memòria,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
306,3.5,3,Ruta València amb bicicleta,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
307,3.5,2,Ruta València amb bicicleta,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
308,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
309,5.5,2,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
310,3.5,3,Ruta València amb bicicleta,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
311,5.5,3,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
312,1.5,1,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
313,7.5,3,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
314,1.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
315,5.5,1,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
316,1.5,1,La barraca,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
317,7.5,1,Ruta pel Centre Històric,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
318,5.5,2,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
319,3.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
320,7.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
321,3.5,2,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
322,1.5,3,Sant Agustí - Portal Nou,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
323,5.5,1,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
324,3.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
325,1.5,1,Sant Agustí - Portal Nou,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
326,7.5,2,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
327,5.5,2,Glorieta-Santa Catalina,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
328,3.5,2,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
329,3.5,1,Torres de Quart - Temple,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
330,3.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
331,5.5,3,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
332,3.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
333,3.5,1,Serrans - Palau de la Generalitat,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
334,1.5,1,Glorieta-Santa Catalina,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
335,1.5,1,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
336,7.5,2,Ruta València amb bicicleta,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
337,3.5,1,Arbres monumentals i singulars,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
338,5.5,1,Ruta València amb bicicleta,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
339,3.5,3,Sant Agustí – Pont de Fusta,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
340,1.5,2,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
341,1.5,2,La barraca,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
342,1.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
343,7.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
344,7.5,2,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
345,3.5,2,Serrans - Palau de la Generalitat,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
346,7.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
347,3.5,1,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
348,3.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
349,1.5,1,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
350,5.5,2,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
351,5.5,1,Glorieta-Santa Catalina,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
352,3.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
353,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
354,7.5,3,Ruta Valencia en la Memòria,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
355,1.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
356,3.5,2,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
357,3.5,2,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
358,7.5,3,Arbres monumentals i singulars,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
359,1.5,1,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
360,7.5,1,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
361,7.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
362,3.5,2,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
363,1.5,3,Sant Agustí - Portal Nou,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
364,7.5,3,Ruta Cultural Anell Ciclista,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
365,3.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
366,3.5,2,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
367,5.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
368,7.5,1,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
369,1.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
370,7.5,1,Serrans - Palau de la Generalitat,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
371,7.5,3,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
372,3.5,1,Ruta Valencia en la Memòria,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
373,3.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
374,5.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
375,7.5,2,Glorieta-Santa Catalina,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
376,1.5,2,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
377,3.5,1,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
378,1.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
379,7.5,1,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
380,1.5,2,Sant Agustí - Portal Nou,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
381,5.5,2,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
382,3.5,3,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
383,5.5,2,Arbres monumentals i singulars,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
384,5.5,1,Arbres monumentals i singulars,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
385,5.5,1,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
386,3.5,3,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
387,1.5,3,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
388,7.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
389,5.5,2,Ruta València amb bicicleta,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
390,1.5,3,Ruta recinte enmurallat d'època islàmica,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
391,1.5,1,Ruta València amb bicicleta,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
392,5.5,2,No hay ruta,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
393,5.5,3,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
394,7.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
395,3.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
396,7.5,1,Ruta València amb bicicleta,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
397,3.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
398,5.5,1,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
399,1.5,1,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
400,1.5,1,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
401,7.5,3,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
402,3.5,1,Ruta València amb bicicleta,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
403,3.5,2,Serrans - Palau de la Generalitat,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
404,3.5,1,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
405,1.5,2,Ruta Cultural Anell Ciclista,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
406,1.5,3,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
407,7.5,1,Arbres monumentals i singulars,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
408,3.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
409,3.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
410,5.5,2,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
411,5.5,2,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
412,7.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
413,5.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
414,5.5,3,Ruta Cultural Anell Ciclista,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
415,7.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
416,7.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
417,5.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
418,1.5,2,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
419,5.5,2,Serrans - Palau de la Generalitat,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
420,1.5,2,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
421,7.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
422,1.5,3,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
423,5.5,1,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
424,3.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
425,7.5,3,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
426,3.5,3,Arbres monumentals i singulars,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
427,5.5,3,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
428,5.5,3,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
429,7.5,1,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
430,7.5,2,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
431,1.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
432,1.5,1,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
433,1.5,1,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
434,1.5,1,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
435,5.5,2,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
436,7.5,2,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
437,1.5,1,Sant Agustí - Portal Nou,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
438,5.5,2,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
439,3.5,2,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
440,1.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
441,7.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
442,7.5,1,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
443,7.5,2,Arbres monumentals i singulars,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
444,5.5,2,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
445,3.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
446,7.5,3,Ruta València amb bicicleta,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
447,7.5,1,No hay ruta,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
448,5.5,2,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
449,5.5,3,Ruta València amb bicicleta,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
450,5.5,1,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
451,5.5,3,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
452,1.5,3,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
453,1.5,3,Sant Agustí – Pont de Fusta,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
454,5.5,1,Jardins del Reial - Glorieta,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
455,5.5,2,No hay ruta,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
456,3.5,3,Ruta recinte enmurallat d'època islàmica,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
457,1.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
458,7.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
459,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
460,1.5,2,Contes Blasco Ibañez – Ruta 2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
461,5.5,1,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
462,7.5,3,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
463,7.5,1,No hay ruta,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
464,1.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
465,1.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
466,1.5,2,Sant Agustí - Portal Nou,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
467,1.5,3,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
468,7.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
469,3.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
470,3.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
471,7.5,2,Glorieta-Santa Catalina,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
472,1.5,3,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
473,7.5,3,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
474,5.5,3,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
475,7.5,2,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
476,7.5,2,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
477,7.5,2,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
478,5.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
479,5.5,2,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
480,7.5,2,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
481,7.5,2,Serrans - Palau de la Generalitat,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
482,3.5,2,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
483,1.5,3,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
484,7.5,2,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
485,5.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
486,7.5,2,Ruta València amb bicicleta,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
487,3.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
488,7.5,2,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
489,7.5,3,Ruta València amb bicicleta,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
490,7.5,2,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
491,7.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
492,1.5,3,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
493,1.5,1,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
494,3.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
495,1.5,3,Ruta pel Centre Històric,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
496,7.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
497,1.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
498,1.5,1,Ruta pel Centre Històric,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
499,7.5,3,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
500,5.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
